Video ID,Filename,Start frame,End frame,Start time(s),End time(s),,Violence Type (Video),Video Type,Violence Type (Text),Manual Text,Memo,Violence(Sound) Type1,Sound type1,start frame1,end frame1,Violence(Sound) Type2,Sound type2,start frame2,end frame2,Violence(Sound) Type3,Sound type3,start frame3,end frame3,Violence(Sound) Type4,Sound type4,start frame4,end frame4,Violence(Sound) Type5,Sound type5,start frame5,end frame5,Violence(Sound) Type6,Sound type6,start frame6,end frame6,Violence(Sound) Type7,Sound type7,start frame7,end frame7,Violence(Sound) Type8,Sound type8,start frame8,end frame8,Violence(Sound) Type9,Sound type9,start frame9,end frame9,Violence(Sound) Type10,Sound type10,start frame10,end frame10,Violence(Sound) Type11,Sound type11,start frame11,end frame11
181,181_New video shows prison officers' fatal beating of New York inmate.mp4,2400,3024,80.08,100.9,20.82,NONE,News,Violent,"FATALLY, BEATING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,181_New video shows prison officers' fatal beating of New York inmate.mp4,3025,3254,100.93,108.57,7.64,Non-violent,News,Violent,"FATALLY, BEATING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,181_New video shows prison officers' fatal beating of New York inmate.mp4,3255,3777,108.61,126.03,17.42,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182_Cameras capture brutal beating of man by police.mp4,0,7,0,0.23,0.23,Non-violent,News,Violent,ARRESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182_Cameras capture brutal beating of man by police.mp4,8,34,0.27,1.13,0.86,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182_Cameras capture brutal beating of man by police.mp4,35,474,1.17,15.82,14.65,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182_Cameras capture brutal beating of man by police.mp4,475,696,15.85,23.22,7.37,Violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182_Cameras capture brutal beating of man by police.mp4,697,700,23.26,23.36,0.1,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182_Cameras capture brutal beating of man by police.mp4,701,702,23.39,23.42,0.03,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182_Cameras capture brutal beating of man by police.mp4,703,1804,23.46,60.19,36.73,Violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,0,190,0,6.34,6.34,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,191,193,6.37,6.44,0.07,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,194,337,6.47,11.24,4.77,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,338,344,11.28,11.48,0.2,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,345,414,11.51,13.81,2.3,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,415,417,13.85,13.91,0.06,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,418,575,13.95,19.19,5.24,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,576,581,19.22,19.39,0.17,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,582,1020,19.42,34.03,14.61,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1021,1026,34.07,34.23,0.16,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1027,1164,34.27,38.84,4.57,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1165,1169,38.87,39.01,0.14,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1170,1437,39.04,47.95,8.91,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1438,1443,47.98,48.15,0.17,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1444,1578,48.18,52.65,4.47,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1579,1584,52.69,52.85,0.16,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1585,1724,52.89,57.52,4.63,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1725,1733,57.56,57.82,0.26,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1734,1890,57.86,63.06,5.2,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1891,1898,63.1,63.33,0.23,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,1899,2192,63.36,73.14,9.78,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2193,2201,73.17,73.44,0.27,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2202,2400,73.47,80.08,6.61,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2401,2408,80.11,80.35,0.24,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2409,2602,80.38,86.82,6.44,Non-violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2603,2610,86.85,87.09,0.24,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2611,2692,87.12,89.82,2.7,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2693,2701,89.86,90.12,0.26,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2702,2934,90.16,97.9,7.74,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2935,2943,97.93,98.2,0.27,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183_Violent Teens Brutally Beat Fox News Weatherman on NYC Subway.mp4,2944,3029,98.23,101.07,2.84,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,0,5,0,0.17,0.17,Non-violent,Combination,Violent,ARREST,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,6,59,0.2,1.97,1.77,Non-violent,Combination,Violent,"BEATING, ARREST",News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,60,84,2,2.8,0.8,Violent,Combination,Violent,"BEATING, ARREST",News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,85,89,2.84,2.97,0.13,Non-violent,News,Violent,"BEATING, ARREST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,90,314,3,10.48,7.48,Non-violent,Combination,Violent,"BEATING, ARREST",News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,315,737,10.51,24.59,14.08,Non-violent,News,Violent,"BEATING, ARREST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,738,1014,24.62,33.83,9.21,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1015,1018,33.87,33.97,0.1,Non-violent,News,Violent,Arrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1019,1212,34,40.44,6.44,Non-violent,News,Violent,"Beating, Arrest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1213,1241,40.47,41.41,0.94,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1242,1350,41.44,45.05,3.61,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1351,1427,45.08,47.61,2.53,Violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1428,1431,47.65,47.75,0.1,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1432,1439,47.78,48.01,0.23,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,1440,2347,48.05,78.31,30.26,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,2348,2567,78.34,85.65,7.31,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,2568,2676,85.69,89.29,3.6,Violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,2677,2743,89.32,91.52,2.2,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,2744,3061,91.56,102.14,10.58,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,3062,3173,102.17,105.87,3.7,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,3174,3225,105.91,107.61,1.7,Violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,3226,3273,107.64,109.21,1.57,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,3274,3274,109.24,109.24,0,Non-violent,News,Violent,Arrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,3275,3277,109.28,109.34,0.06,Non-violent,News,Violent,Arrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,3278,3451,109.38,115.15,5.77,Non-violent,News,Violent,"Beating, Arrest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184_Arrest Made In Brutal Beating Outside NH Gym.mp4,3452,3554,115.18,118.59,3.41,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,185_Surveillance video shows man run off after violent attack.mp4,0,2247,0,74.9,74.9,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,0,32,0,1.07,1.07,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,33,78,1.1,2.6,1.5,Violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,79,199,2.64,6.64,4,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,200,951,6.67,31.73,25.06,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,952,970,31.77,32.37,0.6,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,971,1224,32.4,40.84,8.44,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,1225,1230,40.87,41.04,0.17,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,1231,1296,41.07,43.24,2.17,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,1297,1545,43.28,51.55,8.27,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,1546,1658,51.58,55.32,3.74,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,1659,1673,55.36,55.82,0.46,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,1674,1762,55.86,58.79,2.93,Violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,1763,1854,58.83,61.86,3.03,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,1855,2451,61.9,81.78,19.88,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,2452,2458,81.82,82.02,0.2,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,2459,2615,82.05,87.25,5.2,Non-violent,News,,BRUTALLY ATTACKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,2616,2688,87.29,89.69,2.4,Violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,2689,2750,89.72,91.76,2.04,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,2751,2758,91.79,92.03,0.24,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,2759,3411,92.06,113.81,21.75,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,3412,3537,113.85,118.02,4.17,Non-violent,News,Violent,Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186_Surveillance video shows brutal Halloween attack in Troy.mp4,3538,3681,118.05,122.82,4.77,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,0,1025,0,34.2,34.2,Non-violent,Combination,,,News+Self-filmed,,Shouting,0,389,,Screaming,419,509,,Shouting,899,929,,Others,944,959,,Screaming,974,989,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1026,1164,34.23,38.84,4.61,Violent,Combination,,,News+Self-filmed,,Screaming,1078,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1165,1220,38.87,40.71,1.84,Non-violent,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1221,1233,40.74,41.14,0.4,NONE,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1234,1282,41.17,42.78,1.61,Violent,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1283,1334,42.81,44.51,1.7,NONE,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1335,1347,44.54,44.94,0.4,Violent,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1348,1358,44.98,45.31,0.33,Non-violent,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1359,1748,45.35,58.32,12.97,NONE,Combination,,,News+Self-filmed,,Others,1468,1498,,Shouting,1528,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1749,1851,58.36,61.76,3.4,Violent,Combination,,,News+Self-filmed,,Shouting,1798,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1852,1924,61.79,64.2,2.41,NONE,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,1925,2053,64.23,68.5,4.27,Non-violent,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,2054,2096,68.54,69.94,1.4,NONE,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,2097,2312,69.97,77.14,7.17,Non-violent,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,2313,2357,77.18,78.65,1.47,NONE,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187_Raw Video Teens attack in store parking lot.mp4,2358,2642,78.68,88.15,9.47,Non-violent,Combination,,,News+Self-filmed,,Others,2547,2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,0,269,0,8.98,8.98,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,270,455,9.01,15.18,6.17,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,456,542,15.22,18.08,2.86,Non-violent,CCTV,Violent,SET ON FIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,543,1087,18.12,36.27,18.15,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,1088,1180,36.3,39.37,3.07,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,1181,1417,39.41,47.28,7.87,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,1418,1800,47.31,60.06,12.75,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,1801,1914,60.09,63.86,3.77,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,1915,2014,63.9,67.2,3.3,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,2015,2323,67.23,77.51,10.28,Non-violent,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188_New Surveillance Video In Fire Attacks.mp4,2324,2498,77.54,83.35,5.81,Non-violent,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,189_BETIS and CHELSEA FANS clash violently before CONFERENCE LEAGUE FINAL.mp4,0,2052,0,82.08,82.08,Non-violent,News,,,,,Shouting,0,1075,,Gunshot,1100,1225,,Others,1250,1525,,Shouting,1550,1675,,Others,1700,1825,,Shouting,1850,2050,,,,,,,,,,,,,,,,,,,,
190,190_Car slams in crowd at Liverpool parade packed with soccer fans.mp4,0,151,0,5.04,5.04,Non-violent,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190_Car slams in crowd at Liverpool parade packed with soccer fans.mp4,152,250,5.07,8.34,3.27,Non-violent,Combination,Violent,CAR SLAMS INTO CROWD,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190_Car slams in crowd at Liverpool parade packed with soccer fans.mp4,251,257,8.38,8.58,0.2,NONE,Transition,Violent,CAR SLAMS INTO CROWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190_Car slams in crowd at Liverpool parade packed with soccer fans.mp4,258,259,8.61,8.64,0.03,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190_Car slams in crowd at Liverpool parade packed with soccer fans.mp4,260,493,8.68,16.45,7.77,Violent,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190_Car slams in crowd at Liverpool parade packed with soccer fans.mp4,494,502,16.48,16.75,0.27,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190_Car slams in crowd at Liverpool parade packed with soccer fans.mp4,503,639,16.78,21.32,4.54,Violent,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190_Car slams in crowd at Liverpool parade packed with soccer fans.mp4,640,641,21.35,21.39,0.04,NONE,Transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
